ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Test,QA,Production,Performance,Notes
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.AvailabilityReplica.AvailabilityGroupFailed,Rule,MSSQL on Windows: Availability Group Failed,"This error occurs when an attempt to join the availability replica to the availability group has failed. 
Note: this rule is disabled by default. Please use overrides to enable it when necessary.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.AvailabilityReplica.AvailabilityGroupFailed,Rule,MSSQL on Windows: Availability Group Failed,"This error occurs when an attempt to join the availability replica to the availability group has failed. 
Note: this rule is disabled by default. Please use overrides to enable it when necessary.",SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.AvailabilityReplica.AvailabilityGroupFailed,Rule,MSSQL on Windows: Availability Group Failed,"This error occurs when an attempt to join the availability replica to the availability group has failed. 
Note: this rule is disabled by default. Please use overrides to enable it when necessary.",TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.AvailabilityReplica.RoleChanged,Rule,MSSQL on Windows: Availability Replica Role Changed,This error occurs when Availability replica changes its role.,Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.AvailabilityReplica.RoleChanged,Rule,MSSQL on Windows: Availability Replica Role Changed,This error occurs when Availability replica changes its role.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.AvailabilityReplica.RoleChanged,Rule,MSSQL on Windows: Availability Replica Role Changed,This error occurs when Availability replica changes its role.,Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.AvailabilityReplica.RoleChanged,Rule,MSSQL on Windows: Availability Replica Role Changed,This error occurs when Availability replica changes its role.,Severity,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.AvailabilityReplica.RoleChanged,Rule,MSSQL on Windows: Availability Replica Role Changed,This error occurs when Availability replica changes its role.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.AvailabilityReplica.RoleChanged,Rule,MSSQL on Windows: Availability Replica Role Changed,This error occurs when Availability replica changes its role.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.AvailabilityReplica.RoleChanged,Rule,MSSQL on Windows: Availability Replica Role Changed,This error occurs when Availability replica changes its role.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DatabaseReplica.RoleChanged,Rule,MSSQL on Windows: Database Replica Role Changed,This error occurs when Database replica changes its role.,Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DatabaseReplica.RoleChanged,Rule,MSSQL on Windows: Database Replica Role Changed,This error occurs when Database replica changes its role.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DatabaseReplica.RoleChanged,Rule,MSSQL on Windows: Database Replica Role Changed,This error occurs when Database replica changes its role.,Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DatabaseReplica.RoleChanged,Rule,MSSQL on Windows: Database Replica Role Changed,This error occurs when Database replica changes its role.,Severity,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DatabaseReplica.RoleChanged,Rule,MSSQL on Windows: Database Replica Role Changed,This error occurs when Database replica changes its role.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DatabaseReplica.RoleChanged,Rule,MSSQL on Windows: Database Replica Role Changed,This error occurs when Database replica changes its role.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DatabaseReplica.RoleChanged,Rule,MSSQL on Windows: Database Replica Role Changed,This error occurs when Database replica changes its role.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine._.NET_Framework_runtime_was_shut_down_by_user_code_5_Rule,Rule,MSSQL on Windows: .NET Framework runtime was shut down by user code,"The rule triggers an alert when a user defined type, user defined-function, or user-defined property in an assembly contains faulty code.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine._.NET_Framework_runtime_was_shut_down_by_user_code_5_Rule,Rule,MSSQL on Windows: .NET Framework runtime was shut down by user code,"The rule triggers an alert when a user defined type, user defined-function, or user-defined property in an assembly contains faulty code.",IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine._.NET_Framework_runtime_was_shut_down_by_user_code_5_Rule,Rule,MSSQL on Windows: .NET Framework runtime was shut down by user code,"The rule triggers an alert when a user defined type, user defined-function, or user-defined property in an assembly contains faulty code.",Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine._.NET_Framework_runtime_was_shut_down_by_user_code_5_Rule,Rule,MSSQL on Windows: .NET Framework runtime was shut down by user code,"The rule triggers an alert when a user defined type, user defined-function, or user-defined property in an assembly contains faulty code.",Severity,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine._.NET_Framework_runtime_was_shut_down_by_user_code_5_Rule,Rule,MSSQL on Windows: .NET Framework runtime was shut down by user code,"The rule triggers an alert when a user defined type, user defined-function, or user-defined property in an assembly contains faulty code.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine._.NET_Framework_runtime_was_shut_down_by_user_code_5_Rule,Rule,MSSQL on Windows: .NET Framework runtime was shut down by user code,"The rule triggers an alert when a user defined type, user defined-function, or user-defined property in an assembly contains faulty code.",SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine._.NET_Framework_runtime_was_shut_down_by_user_code_5_Rule,Rule,MSSQL on Windows: .NET Framework runtime was shut down by user code,"The rule triggers an alert when a user defined type, user defined-function, or user-defined property in an assembly contains faulty code.",TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_default_full_text_catalog_does_not_exist_in_the_database_or_user_does_not_have_permission_to_perform_this_action_5_Rule,Rule,MSSQL on Windows: A default full-text catalog does not exist in the database or user does not have permission to perform this action,"The full-text catalog does not exist, or the user does not have the appropriate permission to create a full-text index in the catalog.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_default_full_text_catalog_does_not_exist_in_the_database_or_user_does_not_have_permission_to_perform_this_action_5_Rule,Rule,MSSQL on Windows: A default full-text catalog does not exist in the database or user does not have permission to perform this action,"The full-text catalog does not exist, or the user does not have the appropriate permission to create a full-text index in the catalog.",IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_default_full_text_catalog_does_not_exist_in_the_database_or_user_does_not_have_permission_to_perform_this_action_5_Rule,Rule,MSSQL on Windows: A default full-text catalog does not exist in the database or user does not have permission to perform this action,"The full-text catalog does not exist, or the user does not have the appropriate permission to create a full-text index in the catalog.",Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_default_full_text_catalog_does_not_exist_in_the_database_or_user_does_not_have_permission_to_perform_this_action_5_Rule,Rule,MSSQL on Windows: A default full-text catalog does not exist in the database or user does not have permission to perform this action,"The full-text catalog does not exist, or the user does not have the appropriate permission to create a full-text index in the catalog.",Severity,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_default_full_text_catalog_does_not_exist_in_the_database_or_user_does_not_have_permission_to_perform_this_action_5_Rule,Rule,MSSQL on Windows: A default full-text catalog does not exist in the database or user does not have permission to perform this action,"The full-text catalog does not exist, or the user does not have the appropriate permission to create a full-text index in the catalog.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_default_full_text_catalog_does_not_exist_in_the_database_or_user_does_not_have_permission_to_perform_this_action_5_Rule,Rule,MSSQL on Windows: A default full-text catalog does not exist in the database or user does not have permission to perform this action,"The full-text catalog does not exist, or the user does not have the appropriate permission to create a full-text index in the catalog.",SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_default_full_text_catalog_does_not_exist_in_the_database_or_user_does_not_have_permission_to_perform_this_action_5_Rule,Rule,MSSQL on Windows: A default full-text catalog does not exist in the database or user does not have permission to perform this action,"The full-text catalog does not exist, or the user does not have the appropriate permission to create a full-text index in the catalog.",TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_fatal_error_occurred_in_.NET_Framework_runtime_5_Rule,Rule,MSSQL on Windows: A fatal error occurred in .NET Framework runtime,The rule triggers an alert when the .NET Framework shuts down due to an error.,Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_fatal_error_occurred_in_.NET_Framework_runtime_5_Rule,Rule,MSSQL on Windows: A fatal error occurred in .NET Framework runtime,The rule triggers an alert when the .NET Framework shuts down due to an error.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_fatal_error_occurred_in_.NET_Framework_runtime_5_Rule,Rule,MSSQL on Windows: A fatal error occurred in .NET Framework runtime,The rule triggers an alert when the .NET Framework shuts down due to an error.,Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_fatal_error_occurred_in_.NET_Framework_runtime_5_Rule,Rule,MSSQL on Windows: A fatal error occurred in .NET Framework runtime,The rule triggers an alert when the .NET Framework shuts down due to an error.,Severity,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_fatal_error_occurred_in_.NET_Framework_runtime_5_Rule,Rule,MSSQL on Windows: A fatal error occurred in .NET Framework runtime,The rule triggers an alert when the .NET Framework shuts down due to an error.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_fatal_error_occurred_in_.NET_Framework_runtime_5_Rule,Rule,MSSQL on Windows: A fatal error occurred in .NET Framework runtime,The rule triggers an alert when the .NET Framework shuts down due to an error.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_fatal_error_occurred_in_.NET_Framework_runtime_5_Rule,Rule,MSSQL on Windows: A fatal error occurred in .NET Framework runtime,The rule triggers an alert when the .NET Framework shuts down due to an error.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_security__SSPI__error_occurred_when_connecting_to_another_Service_Broker_or_Database_Mirroring_host_5_Rule,Rule,MSSQL on Windows: A security (SSPI) error occurred when connecting to another Service Broker or Database Mirroring host,"When Service Broker transport security uses SSPI, the service account for the remote database must have CONNECT permission in master database. Remote SQL Server instance should allow Windows Authentication for the account being used by remote host. There are no requirements for the login to have other permissions or to own objects in any database.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_security__SSPI__error_occurred_when_connecting_to_another_Service_Broker_or_Database_Mirroring_host_5_Rule,Rule,MSSQL on Windows: A security (SSPI) error occurred when connecting to another Service Broker or Database Mirroring host,"When Service Broker transport security uses SSPI, the service account for the remote database must have CONNECT permission in master database. Remote SQL Server instance should allow Windows Authentication for the account being used by remote host. There are no requirements for the login to have other permissions or to own objects in any database.",IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.A_security__SSPI__error_occurred_when_connecting_to_another_Service_Broker_or_Database_Mirroring_host_5_Rule,Rule,MSSQL on Windows: A security (SSPI) error occurred when connecting to another Service Broker or Database Mirroring host,"When Service Broker transport security uses SSPI, the service account for the remote database must have CONNECT permission in master database. Remote SQL Server instance should allow Windows Authentication for the account being used by remote host. There are no requirements for the login to have other permissions or to own objects in any database.",Priority,int,1,,,,,
